filing_uuid,dt_posted,client.id,Client Name,Client State,Entity Name,Entity Contribution,entity.ownership_percentage,entity.address,entity.city,entity.state,Entity Country,Country Full Name
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,ANTOFAGASTA MINERALS S.A.,0,99,"Av. Apoquindo 400, piso 18, Las Condes","Santiago, Region Metropolitan",,CL,CHILE
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,METALINVEST ESTABLISHMENT,0,58,Heiligkreuz 6,FL-9490 Vaduz,,LI,LIECHTENSTEIN
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,E. ABAROA FDN. (OWNERSHIP INTEREST IS APPROXIMATE),0,50,Heiligkreuz 6,FL-9490 Vaduz,,LI,LIECHTENSTEIN
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,DULUTH METALS LIMITED,0,60,130 Adelaide St. W Suite 2800 M5H 3P5,Toronto,ON,CA,CANADA
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,LOS PELAMBRES HOLDING CO (UK/JERSEY),0,92,22 Grenville Street JE4 8PX,Jersey,,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,EL TESORO (SPV BERMUDA) LIMITED,0,100,"Clarendon House, 2 Church Street",Hamilton,,BM,BERMUDA
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,CHILEAN NORTHERN MINES LIMITED (UK),0,92,Cleveland House 33 King St. SW1Y 6RJ,"St. James's, London",,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,NORTHERN METALS (UK) LIMITED,0,40,Cleveland House 33 King Street SW1Y 6RJ,"St. James, London",,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,ANDES INVESTMENT COMPANY (JERSEY),0,100,22 Grenville Street JE4 8PX,"St. Helier, Jersey",,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,TWIN METALS (UK) LIMITED,0,25,Cleveland House 33 King Street SW1Y 6RJ,"St. James, London",,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,ANTOFAGASTA INVESTMENT COMPANY LIMITED,0,100,22 Grenville St. JE4 8PX,"St. Helier, Jersey",,GB,UNITED KINGDOM
4a4c244e-ea8f-4cea-8d76-81e447897abe,2021-04-19T01:09:24Z,209571,TWIN METALS MINNESOTA LLC,MN,ANTOFAGASTA PLC,0,100,33 King Street SW1Y 6RJ,"St. James, London",,GB,UNITED KINGDOM
009a1475-6436-433f-a0f4-3df97fc281fa,2021-04-19T00:46:03Z,209573,NACERO,TX,ESU INVEST CV,0,36,"Herengracht 338, 1016 CG",Amsterdam,,NL,NETHERLANDS
0179de91-bb90-4b27-8c70-6d7ad9dfe90f,2021-04-17T18:02:39Z,209581,DAIMLER TRUCKS NORTH AMERICA,OR,DAIMLER TRUCKS AG,0,100,Mercedesstrae 120,70372 Stuttgart,,DE,GERMANY
625e1fa9-4d3b-49d8-8ca7-a1f96af21a89,2021-04-16T19:37:31Z,209539,"NORTH AMERICAN INTERPIPE, INC.",TX,INTERPIPE HOLDINGS PLC,0,100,"Mykinon, 8, 1065",Nicosia,,CY,CYPRUS
625e1fa9-4d3b-49d8-8ca7-a1f96af21a89,2021-04-16T19:37:31Z,209539,"NORTH AMERICAN INTERPIPE, INC.",TX,INTERPIPE EUROPE SA,0,100,"Via San Salvatore 13, 6900",Paradiso,,CH,SWITZERLAND
2c86239e-48f4-4c88-86aa-8c0a5147becd,2021-04-16T18:04:28Z,209528,"RIOT GAMES, INC.",CA,TENCENT HOLDINGS LIMITED (OWNS 100% OF TCH GOLD),0,100,"29/F. Three Pacific Place, No. 1 Queen's Rd E",Wanchai,,HK,HONG KONG SAR
2c86239e-48f4-4c88-86aa-8c0a5147becd,2021-04-16T18:04:28Z,209528,"RIOT GAMES, INC.",CA,OPEN WEALTH INVESTMENTS LIMITED (OWNS 100% OF TCH SCARLET),0,100,"29/F., Three Pacific Place, No.1 Queen's Rd E",Wanchai,,HK,HONG KONG SAR
2c86239e-48f4-4c88-86aa-8c0a5147becd,2021-04-16T18:04:28Z,209528,"RIOT GAMES, INC.",CA,TCH SCARLET LIMITED (OWNS 100% OF RIOT GAMES),0,100,"2nd Floor 1-2 Victoria Bldgs., Haddington Rd.",Dublin 4,,IE,IRELAND
2c86239e-48f4-4c88-86aa-8c0a5147becd,2021-04-16T18:04:28Z,209528,"RIOT GAMES, INC.",CA,TCH GOLD LIMITED (TCH GOLD OWNS 100% OF OPEN WEALTH INVESTMENTS),0,100,"Vista Corp. Serv. Center, Wickham Cay II","Tortola, VG1110",,VG,BRITISH VIRGIN ISLANDS
c2a01a6f-eb17-4f59-b405-447cb2f60c81,2021-04-15T21:22:05Z,209480,MONOLITH MATERIALS,NE,AZIMUTH CAPITAL MANAGEMENT,0,28,"Centennial Place East 3110, 520 3rd Ave SW","Calgary, AB T2- 0R3",AB,CA,CANADA
881c09dd-bf7d-4a73-8bbe-87cabee1214d,2021-04-15T19:33:03Z,209391,VIRGIN GALACTIC,DC,VIRGIN INVESTMENTS LIMITED,0,24,"71 PO Box, Road Town",Tortola,,VG,BRITISH VIRGIN ISLANDS
77df413c-25c0-4e4f-b470-bcda631eeb47,2021-04-15T15:48:48Z,209477,AMSTERDAM GROUP PUBLIC RELATIONS (FOR TECHMET LIMITED),VA,TECHMET LIMITED,12000,100,"20 Lower Baggot Street, Suite 22",Dublin,,IE,IRELAND
9179655a-c851-426a-856d-47524caf2a64,2021-04-14T21:06:52Z,209422,"DHL EXPRESS (USA), INC.",DC,DEUTSCHE POST BETEILIGUNGEN HOLDING GMBH,0,100,"c/o 1210 South Pine Island Road, Legal Dept.",Plantation,FL,US,UNITED STATES OF AMERICA
9179655a-c851-426a-856d-47524caf2a64,2021-04-14T21:06:52Z,209422,"DHL EXPRESS (USA), INC.",DC,KFW BANKENGRUPPE (KFW),0,20,"Palmengartenstrase 5-9, 60325",Frankfurt am Main,,DE,GERMANY
9179655a-c851-426a-856d-47524caf2a64,2021-04-14T21:06:52Z,209422,"DHL EXPRESS (USA), INC.",DC,DEUTSCHE POST DHL BETEILIGUNGEN GMBH,0,100,"c/o 1210 South Pine Island Road, Legal Dept.",Plantation,FL,US,UNITED STATES OF AMERICA
9179655a-c851-426a-856d-47524caf2a64,2021-04-14T21:06:52Z,209422,"DHL EXPRESS (USA), INC.",DC,DEUTSCHE POST AG,0,100,"c/o 1210 South Pine Island Road, Legal Dept.",Plantation,FL,US,UNITED STATES OF AMERICA
1a8445aa-0516-4571-b95b-820214da359c,2021-04-13T16:12:07Z,141051,CAE USA INC.,FL,CAE INC.,0,100,8585 Ch. de la Cote-de-Liesse,St-Laurent,QC,CA,CANADA
531c74ed-cbaa-45a0-a9c4-12b7bbb108ea,2021-04-13T14:43:19Z,204226,"LG ENERGY SOLUTION, LTD.",,LG CHEM LTD.,0,100,"20th Floor, LG Twin Towers, 128, Yeoui-daero,Yeongdeungpo-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
8268d100-4531-4472-b7e2-7f028035af9a,2021-04-13T14:37:35Z,209349,DEKRA NORTH AMERICA,GA,DEKRA SE,3666,100,Handwerkstrae 15,Stuttgart,,DE,GERMANY
03ff9178-d8a2-4c2c-93c0-e87da928eece,2021-04-12T23:26:01Z,209362,ORCHARD THERAPEUTICS NORTH AMERICA,MA,ORCHARD THERAPEUTICS PLC,0,100,108 Cannon Street,London EC4N 6EU,,GB,UNITED KINGDOM
ae5e5df7-78a9-49c2-bb83-9b21056e5b01,2021-04-12T21:33:31Z,209334,GLOBAL BANANA SUSTAINABILITY ALLIANCE,DC,FYFFES LIMITED,3750,0,29 North Anne Street,Dublin,,IE,IRELAND
56caebfe-6d05-4305-aa20-4551026346e2,2021-04-12T20:11:46Z,209335,"WARTSILA NORTH AMERICA, INC.",TX,WARTSILA CORPORATION,0,100,Hiililaiturinkuja 2,FI-00180 Helsinki,,FI,FINLAND
7c14a934-674d-49d1-984a-f55784145c67,2021-04-12T19:55:36Z,209336,"WARTSILA DEFENSE, INC.",VA,WARTSILA CORPORATION,0,100,Hiililaiturinkuja 2,Fl-00180 Helsinki,,FI,FINLAND
9e67f8a7-2427-4007-840d-0c2eaf7f8938,2021-04-12T19:35:12Z,209333,ALVOGEN,NJ,ALVOGEN LUX HOLDINGS SARL,0,100,5 Heienhaff,1736 Senningerberg,,LU,LUXEMBOURG
64fb26d7-5331-4fde-bfe2-dbb3bda1c392,2021-04-12T17:23:23Z,209325,"PETCO ANIMAL SUPPLIES STORES, INC.",CA,CPP INVESTMENTS,0,39,"One Queen Street East, Suite 2500, PO Box 101",Toronto,ON,CA,CANADA
64fb26d7-5331-4fde-bfe2-dbb3bda1c392,2021-04-12T17:23:23Z,209325,"PETCO ANIMAL SUPPLIES STORES, INC.",CA,CVC FUND VI (INVESTING THROUGH CVC SCOOBY JERSEY LP),0,39,"27 Esplanade, St Helier",Jersey JE1 1SG Channel Islands,,GB,UNITED KINGDOM
4329115b-80dc-4c18-999f-579267d0c56e,2021-04-12T15:34:02Z,209313,MASTRONARDI PRODUCE-USA INC,MI,MASTRONARDI PRODUCE LIMITED,0,100,2100 Road 4 East,Kingsville,ON,CA,CANADA
ad1fb6f7-663c-45cc-9b5d-d4018ff7d0ee,2021-04-09T21:57:45Z,209282,LATHAM & WATKINS LLP ON BEHALF OF LG ENERGY SOLUTION,IL,LG CHEM LTD.,0,0,"LG TwinTowers,128 Yeoui-daero,Yeongdeungpo-gu",Seoul,,KR,"KOREA, REPUBLIC OF"
6a330c92-c496-4d75-bbef-9ab29b5603ee,2021-04-09T21:08:05Z,209265,NINTENDO OF AMERICA INC.,WA,"NINTENDO CO., LTD.",0,100,"11-1 Hokotate-cho, Kamitoba, Minami-ku",Kyoto,,JP,JAPAN
7cc257ea-e38d-4c83-8bc0-0cc03e06c7d6,2021-04-09T20:29:37Z,209296,NEL HYDROGEN,CT,NEL ASA,10000,100,PB: 99 Skoyen 0212 Oslo,Oslo,,NO,NORWAY
23e79177-13b7-4d74-9b0a-34fbb3392559,2021-04-09T15:07:40Z,209259,ALABAMA EXPORT RAILROAD,MS,CANADIAN NATIONAL RAILROAD,0,33,935 de La Gaucheti'ere Street West,Montreal,QC,CA,CANADA
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,WOODSFORD LITIGATION FUNDING,12143,0,8 Bloomsbury Street,"London, WC1B 3SR",,GB,UNITED KINGDOM
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,INNSWORTH ADVISORS LIMITED,12143,0,1 Chancery Lane,London WC2A 1LF,,GB,UNITED KINGDOM
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,THERIUM CAPITAL MANAGEMENT LIMITED,12143,0,11 Staple Inn,"London, WC1V 7QH",,GB,UNITED KINGDOM
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,OMNI BRIDGEWAY,12143,0,"37 St Georges Terrace, Level 6","Perth, WA 6000",,AU,AUSTRALIA
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,HARBOUR LITIGATION FUNDING,12143,0,"Waterloo Place, 4th Floor",London SW1Y 4BE,,GB,UNITED KINGDOM
dc5ee51a-4c06-488f-9662-9f95b42ae085,2021-04-08T21:01:00Z,209293,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,NIVALION AG,12143,0,Turmstrasse 28,CH-6312 Steinhausen/Zug.,,CH,SWITZERLAND
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,NIVALION AG,12143,0,Turmstrasse 28,CH-6312 Steinhausen/Zug.,,CH,SWITZERLAND
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,INNSWORTH ADVISORS LIMITED,12143,0,1 Chancery Lane,"London, WC2A 1LF",,GB,UNITED KINGDOM
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,HARBOUR LITIGATION FUNDING,12143,0,"Waterloo Place, 4th Floor","London, SW1Y 4BE",,GB,UNITED KINGDOM
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,THERIUM CAPITAL MANAGEMENT,12143,0,11 Staple Inn,"London, WC1V 7QH",,GB,UNITED KINGDOM
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,OMNI BRIDGEWAY,12143,0,"37 St Georges Terrace, Level 6","Perth, WA 6000",,AU,AUSTRALIA
ef46e2a1-dcb6-44cd-9164-bc06e5772d36,2021-04-08T20:41:34Z,209279,INTERNATIONAL LEGAL FINANCE ASSOCIATION,DC,WOODSFORD LITIGATION FUNDING,12143,0,8 Bloomsbury Street,"London, WC1B 3SR",,GB,UNITED KINGDOM
42518b5f-4733-446c-8d40-d7aa1db8f35c,2021-04-07T19:57:40Z,108707,DNV,VA,DNV AS,0,100,Veritasveien 1,1363 Hvik,,NO,NORWAY
4d71175f-e470-4df0-aa02-3080b7a0f28b,2021-04-07T19:47:53Z,174097,DNV,NJ,DNV AS,0,100,Veritasveien 1,1363 Hvik,,NO,NORWAY
1658ac26-2ad1-487e-a76a-a1c55fc06779,2021-04-06T15:10:01Z,209170,LILIUM AVIATION INC,DE,LILIUM GMBH,8000,100,Claude-Dornier Str. 1. Geb 335,Wessling,,DE,GERMANY
4afe813e-e5c9-4214-a1d8-14c193f2065b,2021-04-06T14:17:51Z,209177,BOEHRINGER INGELHEIM USA CORPORATION,CT,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,0,100,55216,Ingelheim am Rheim,,DE,GERMANY
190df2f2-318a-490c-b667-5d3c469b6293,2021-04-01T13:58:48Z,209076,"DO & CO NEW YORK CATERING, INC.",NY,DO & COAG,0,100,"Stephansplatz 12, A-1010",Vienna,,AT,AUSTRIA
1ea141e4-512f-43bf-8191-7177d4a81bf2,2021-04-01T13:46:30Z,209079,"EDWARD B. MACMAHON, JR., PLC",DC,"BEIJING XIAOMI MOBILE SOFTWARE CO., LTD",0,0,"No 018, Flr 8, Bldg 6, Yrd 33, midl Xierqi Rd",Beijing,,CN,"CHINA, PEOPLES REPUBLIC OF"
fcf50197-14b1-46b6-8fe3-51c5411c4ad4,2021-04-01T01:01:32Z,209099,"SVANTE, INC.",,OIL AND GAS CLIMATE INITIATIVE,0,22,49 Clerkenwell Green,London,,GB,UNITED KINGDOM
81468c80-7fec-452f-919f-13ac243f6a0e,2021-03-31T21:02:05Z,209103,CEO CLIMATE DIALOGUE,DC,BASF SE,0,0,"Carl-Bosch-Strasse 38, 67056",Ludwigshafen am Rhein,,DE,GERMANY
81468c80-7fec-452f-919f-13ac243f6a0e,2021-03-31T21:02:05Z,209103,CEO CLIMATE DIALOGUE,DC,NATIONAL GRID PLC,0,0,1-3 Strand,London,,GB,UNITED KINGDOM
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF FRANCE  MEDECINS SANS FRONTIERES,0,0,,,,FR,FRANCE
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF BELGIUM   MEDECINS SANS FRONTIERES/ARTSEN ZONDER GRENZEN,0,0,,,,BE,BELGIUM
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF HOLLAND   ARTSEN ZONDER GRENZEN,0,0,,,,NL,NETHERLANDS
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF ACCESS CAMPAIGN   MEDECINS SANS FRONTIERES,0,0,,,,CH,SWITZERLAND
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF SPAIN   MEDICOS SIN FRONTERAS,0,0,,,,ES,SPAIN
c89a0074-2255-4c0c-bbd6-ff75250cc4e7,2021-03-31T15:24:39Z,209110,MEDECINS SANS FRONTIERES D/B/A DOCTORS WITHOUT BORDERS,NY,MSF SWITZERLAND   MEDECINS SANS FRONTIERES/ARZTE OHNE GRENZEN,0,0,,,,CH,SWITZERLAND
90ecf94d-ac83-4121-81ef-093f949efc7b,2021-03-30T14:42:35Z,209070,"T-MOBILE USA, INC.",DC,DEUTSCHE TELEKOM AG,0,43,Friederich-Ebert-Allee 140,Bonn,,DE,GERMANY
90ecf94d-ac83-4121-81ef-093f949efc7b,2021-03-30T14:42:35Z,209070,"T-MOBILE USA, INC.",DC,SOFTBANK CORP.,0,24,1-9-1 Higashi-shimbashi,"Minato-ku, Tokyo",,JP,JAPAN
068f6300-7b54-4653-9168-18d635734b50,2021-03-29T22:27:49Z,209060,QUINN EMANUEL URQUHART & SULLIVAN LLP OBO WEBGROUP CZECH REPUBLIC A.S.,CA,WEBGROUP CZECH REPUBLIC,80000,0,Nove Mesto,Krakovska,,CZ,CZECH REPUBLIC
ef44971f-7c05-4d80-9ba9-fdf6b7244215,2021-03-29T21:09:42Z,209047,PROTECT AMERICA'S SMALL SELLERS COALITION (INFORMAL COALITION),DC,"MERCARI, INC.",0,100,"1530 Page Mill Rd, #100",Palo Alto,CA,US,UNITED STATES OF AMERICA
6ddfc4f5-956c-4522-b4f5-17272d2e7023,2021-03-29T20:32:11Z,209046,AMPLIFON USA,MA,AMPLIFON SPA,0,100,Via G. Ripamonte 133 20141,Milan,,IT,ITALY
2d92d880-3af2-4ee6-8ec6-71d80bb5c3d9,2021-03-29T16:51:46Z,209031,"SK INNOVATION CO., LTD.",,"SK HOLDINGS CO., LTD.",0,33,"26 Jongno, Jongno-gu",Seoul 03188,,KR,"KOREA, REPUBLIC OF"
3dbbd748-9b00-488d-beb1-f06ee171929d,2021-03-26T18:18:10Z,209021,MARATHON TARGETS INC.,AL,MARATHON TARGETS PTY LTD,5000,100,82 Meeks Road,"Marricksville, NSW 2204",,AU,AUSTRALIA
27b2ed97-b8b0-4564-ad0d-2c585ddb43ce,2021-03-25T17:25:56Z,208993,EMD MILLIPORE,MA,MERCK KGAA,0,100,Frankfurter Strasse 250,Darmstadt,,DE,GERMANY
1456bfe3-03f5-46a0-8216-9e5198098364,2021-03-25T14:24:37Z,208990,NATIXIS NORTH AMERICA LLC,NY,NATIXIS,0,100,"30, av Pierre Mendes France, 75013",Paris,,FR,FRANCE
1456bfe3-03f5-46a0-8216-9e5198098364,2021-03-25T14:24:37Z,208990,NATIXIS NORTH AMERICA LLC,NY,BPCE SA,0,70,50 avenue Pierre Mendes-France 75201 cedex 13,Paris,,FR,FRANCE
efcc7f65-8d5c-4507-a073-d9603cc3588a,2021-03-24T19:35:58Z,208979,CLECO POWER LLC,LA,BRITISH COLUMBIA INVESTMENT MANAGEMENT CORPORATION,0,37,750 Pandora Avenue,Victoria,BC,CA,CANADA
7b41d69c-aed8-481e-83c6-dbcb639ce445,2021-03-23T17:51:06Z,208963,"T-MOBILE USA, INC.",DC,SOFTBANK CORP.,0,24,"1-7-1 Kaigan, Minato-ku",Tokyo,,JP,JAPAN
7b41d69c-aed8-481e-83c6-dbcb639ce445,2021-03-23T17:51:06Z,208963,"T-MOBILE USA, INC.",DC,DEUTSCHE TELEKOM AG,0,43,Friedrich-Ebert-Allee 140,Bonn,,DE,GERMANY
913d6fb9-ce92-4091-bba7-3184e5111b26,2021-03-22T18:04:30Z,132886,LYONDELL CHEMICAL CO,TX,LYONDELLBASELL INDUSTRIES N.V.,0,100,"4th Floor, One Vine Street",London,,GB,UNITED KINGDOM
8edfefb3-0f58-45c3-bc9a-0d971fd6b97b,2021-03-22T15:14:19Z,208944,3SIXTY,FL,HOTEL SHILLA CO. LTD.,0,44,202 Jangchung-Dong 2-ga Jung-gu,Seoul,,KR,"KOREA, REPUBLIC OF"
c0268334-ab8d-418f-9291-4153ebeae135,2021-03-22T14:16:02Z,208941,D-WAVE GOVERNMENT INC.,CA,D-WAVE SYSTEMS INC.,0,100,"3033 Beta Avenue, V5G 4M9",Burnaby,BC,CA,CANADA
799d56be-7ddb-4e95-9fb8-116a8ce42f86,2021-03-20T02:17:18Z,208936,"ANT GROUP CO., LTD.",,ALIPAY (UK) LIMITED,0,0,"8th Floor, Millbank Tower, 21-24 Millbank","London, SW1P 4QP",,GB,UNITED KINGDOM
799d56be-7ddb-4e95-9fb8-116a8ce42f86,2021-03-20T02:17:18Z,208936,"ANT GROUP CO., LTD.",,HANGZHOU JUNHAN EQUITY INVESTMENT PARTNERSHIP,0,29,"Room No. 807, Building No. 5, Xixi New Block",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
799d56be-7ddb-4e95-9fb8-116a8ce42f86,2021-03-20T02:17:18Z,208936,"ANT GROUP CO., LTD.",,HANGZHOU JUNAO EQUITY INVESTMENT PARTNERSHIP,0,20,"Room No.105, Building No.3, No.1500 Wenyi Wes",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
799d56be-7ddb-4e95-9fb8-116a8ce42f86,2021-03-20T02:17:18Z,208936,"ANT GROUP CO., LTD.",,ALIBABA GROUP HOLDING LIMITED,0,32,"969 West Wen Yi Road, YuHang District",Hangzhou,,CN,"CHINA, PEOPLES REPUBLIC OF"
67abe0dd-3387-4ce2-8c6f-e7b2207c6200,2021-03-17T17:06:01Z,208872,"AVANIR PHARMACEUTICALS, INC.",CA,"OTSUKA PHARMACEUTICALS CO., LTD",0,100,"2-9, Kanda-Tsukasamachi, Chiyoda-Ku",Tokyo,,JP,JAPAN
5bfa06e1-f924-4279-82d2-577b0b2dcc9c,2021-03-16T19:30:03Z,208864,CRYSTALLEX,,TENOR SPECIAL SITUATIONS I LP (CAYMAN),0,0,"103 South Church Street, PO Box 10240","Grand Cayman, KY1-1002",,KY,CAYMAN ISLANDS
4ee262bc-bac2-4032-83ce-72ef864ddd9b,2021-03-16T18:19:30Z,208852,"MITSUBISHI POWER AMERICAS, INC.",FL,MITSUBISHI POWER LTD.,0,100,"3-1, Minatomirai, 3-chome, Nishi-ku",Yokohama,,JP,JAPAN
dc698cdc-a972-4af3-8e6e-34d5bc8bfd50,2021-03-16T18:09:46Z,208855,CRYSTALLEX,,TENOR SPECIAL SITUATIONS I LP (CAYMAN),0,0,"103 South Church Street, PO Box 10240","Grand Cayman, KY1-1002",,KY,CAYMAN ISLANDS
6d49ba2d-0800-4913-ba00-c38f364d3c2a,2021-03-16T16:13:12Z,208847,"GLOBE SPECIALTY METALS, INC.",OH,FERROGLOBE PLC,0,100,5 Fleet Place,London,,GB,UNITED KINGDOM
f63d0ed6-49de-4867-8c65-66ad3494f1f1,2021-03-16T15:36:04Z,208840,"CJ AMERICA, INC.",CA,CJ CHEILJEDANG CORPORATION,0,100,"CJ CheilJedang Center 330, Dongho-ro, Jung-Gu",Seoul,,KR,"KOREA, REPUBLIC OF"
5fe18a2c-9be4-4b5c-ae0b-790be3178b71,2021-03-16T15:09:43Z,208845,JBS USA,CO,GLOBAL JBS,0,100,Av. MARGINAL DIREITA DO TIETE 500 ANDAR 3,Sao Paolo,,BR,BRAZIL
d8b570b3-e216-4cde-8f1e-5bfba34ed10e,2021-03-16T15:07:18Z,197816,MEAD JOHNSON & COMPANY,NJ,RECKITT BENCKISER,0,100,"103-105 Bath Rd, Slough SL1 3UH",Berkshire,,GB,UNITED KINGDOM
f3ad9bf8-62c8-498e-b953-3f2f13bc313a,2021-03-13T04:45:20Z,208812,AGA SERVICE COMPANY,VA,ALLIANZ SE,0,100,Koeniginstrasse 28,80802 Muenchen,,DE,GERMANY
49440d4c-2e08-4a51-a957-ab6322fd534a,2021-03-12T03:52:21Z,208794,PERSPECTUM,,PERSPECTUM,0,100,Gemini One 5520 John Smith Drive,"Oxford, OX 42LL",,GB,UNITED KINGDOM
6e94cf07-62a2-4094-8a00-c36ac7cce692,2021-03-11T23:45:35Z,208770,LANZAJET INC,IL,"MITSUI & CO., LTD.",0,20,"2-1, Otemachi 1-chrome, Chiyoda-ku",Tokyo,,JP,JAPAN
6e94cf07-62a2-4094-8a00-c36ac7cce692,2021-03-11T23:45:35Z,208770,LANZAJET INC,IL,BRITISH AIRWAYS PLC,0,20,Waterside,Harmondsworth,,GB,UNITED KINGDOM
6e94cf07-62a2-4094-8a00-c36ac7cce692,2021-03-11T23:45:35Z,208770,LANZAJET INC,IL,LANZATECH NEW ZEALAND,0,0,"41 Shorthand Street, Level II",Auckland,,NZ,NEW ZEALAND
6e94cf07-62a2-4094-8a00-c36ac7cce692,2021-03-11T23:45:35Z,208770,LANZAJET INC,IL,SUNCOR ENERGY,0,30,"150 6th Avenue, SW",Calgary,AB,CA,CANADA
af2ab056-c37b-4a1e-8d9b-a71f2db0933b,2021-03-11T21:49:39Z,208788,TERA VENTURES,,TERA VENTURES,3000,100,"Pikk 7, 4th Floor",Tallinn,,EE,ESTONIA
25d02dce-b050-41a0-ab84-7a49da1d67a6,2021-03-11T18:38:36Z,208771,HOYLU AB,WA,FOUGNER INVEST AS,0,20,"Nils Collett Vogts vei 65 Oslo, 0766 Norway",Oslo,,NO,NORWAY
d097cd50-d477-488e-a4a5-e36675f593a6,2021-03-11T18:20:55Z,208780,XTX MARKETS LLC (AMERICAS),NY,XTX HOLDINGS LIMITED,0,100,R7 14-18 Handyside St.,London,,GB,UNITED KINGDOM
d097cd50-d477-488e-a4a5-e36675f593a6,2021-03-11T18:20:55Z,208780,XTX MARKETS LLC (AMERICAS),NY,XTX MIDCO LIMITED (PARENT COMPANY TO XTX HOLDINGS LTD.),0,100,R7 14-18 Handyside St.,London,,GB,UNITED KINGDOM
